Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Album Cover URL
6s6evoMsDwWqjTvqbvbs5F,Nillayo,Bairavaa,Haricharan,21-12-2016,252688,0,65mooourl7zq5yopi6a0jjxp1,2021-02-06T19:12:00Z,"mollywood,tamil pop,tollywood,telugu pop,malayalam pop,kollywood,tamil dance,kannada pop",Lahari Music,0.664,0.451,9,-6.95,0,0.0278,0.776,0.000181,0.149,0.304,144.919,3,https://i.scdn.co/image/ab67616d0000b273a820f4022de5b6f1b6d460f1
4HDzsx1dJKbuL0YkffBuBm,Thodu Vaanam,Anegan (Original Motion Picture Soundtrack),"Harris Jayaraj,Hariharan,Shakthisree Gopalan",10-11-2014,315213,62,65mooourl7zq5yopi6a0jjxp1,2021-02-06T19:12:11Z,"tamil pop,kollywood,tamil dance,bhajan,ghazal,devotional,telugu pop",Sony Music Entertainment India Pvt. Ltd.,0.628,0.551,0,-6.841,0,0.0612,0.394,0,0.178,0.385,136.899,4,https://i.scdn.co/image/ab67616d0000b2737f321a49a5fd18e4b2258118
7zEqY4oGrTVOx85VlRSymi,Tamilselvi,Remo (Original Motion Picture Soundtrack),"Anirudh Ravichander,Nakash Aziz",05-09-2016,230388,58,65mooourl7zq5yopi6a0jjxp1,2021-02-06T19:12:15Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,bollywood,desi,hindi pop",Sony Music Entertainment India Pvt. Ltd.,0.696,0.931,7,-4.089,1,0.0636,0.0798,5.89E-06,0.234,0.847,89.972,4,https://i.scdn.co/image/ab67616d0000b273476dd4ecf104ced7a778eeb8
4nSwWiwtieiNmRAjy9fEXN,Kannala Kannala - The Melting Point of Love,Thani Oruvan (Original Motion Picture Soundtrack),"Hiphop Tamizha,Kaushik Krish,Padmalatha",22-07-2015,215456,66,65mooourl7zq5yopi6a0jjxp1,2021-02-06T19:12:22Z,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie,tollywood,telugu pop",Sony Music Entertainment India Pvt. Ltd.,0.593,0.776,0,-4.343,0,0.0325,0.216,2.94E-05,0.329,0.634,81.992,4,https://i.scdn.co/image/ab67616d0000b273819d40c7d46bf2cf31ee1b23
13wIQbwSuQ4YFvDvtQgSVc,Vaarayo Vaarayo,Aadhavan (Original Motion Picture Soundtrack),"Harris Jayaraj,Unnikrishnan,Chinmayi,Mega",09-08-2009,316680,67,65mooourl7zq5yopi6a0jjxp1,2021-02-06T19:12:29Z,"tamil pop,kollywood,tamil dance,telugu pop,tollywood,marathi pop,bollywood,hindi pop,desi",Think Music (India),0.718,0.361,5,-9.74,0,0.0298,0.565,0.119,0.151,0.446,103,4,https://i.scdn.co/image/ab67616d0000b273555862c7f059ba85617a68ee
0fGclndst25Qqy8j4u5De5,Chellamma (From Doctor),Chellamma (From Doctor),"Anirudh Ravichander,Jonita Gandhi",16-07-2020,236500,59,65mooourl7zq5yopi6a0jjxp1,2021-02-06T19:12:46Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,bollywood,hindi pop,desi",Sony Music Entertainment India Pvt. Ltd.,0.498,0.679,4,-7.252,0,0.214,0.256,0.000325,0.0589,0.743,99.702,3,https://i.scdn.co/image/ab67616d0000b273c956570aa19c0b82b719fee6
2GYzXSeNa3Y0BfIfS1VJj3,Yaen Ennai Pirindhaai,Adithya Varma,Sid Sriram,16-08-2019,198250,63,65mooourl7zq5yopi6a0jjxp1,2021-02-06T19:12:52Z,"tollywood,telugu pop,tamil pop,kollywood",Aditya Music,0.563,0.432,1,-7.862,1,0.0278,0.818,7.61E-06,0.119,0.348,76.499,4,https://i.scdn.co/image/ab67616d0000b2732eafab74725e28b1d69c12f7
1wIfq9Zul77qAtokyLTlXr,Ava Enna,Vaaranam Aayiram (Original Motion Picture Soundtrack),"Harris Jayaraj,Karthik,VV Prassanna",08-10-2008,318493,67,65mooourl7zq5yopi6a0jjxp1,2021-02-06T19:12:56Z,"tamil pop,kollywood,tamil dance,telugu pop,tollywood,kannada pop,malayalam pop,mollywood",Sony Music Entertainment India Pvt. Ltd.,0.594,0.454,5,-9.422,0,0.0755,0.497,3.83E-05,0.0736,0.705,133.825,4,https://i.scdn.co/image/ab67616d0000b273812bfb4e32feb448e527e8b1
47Cd4WP1ZOK8WXC68kqZ03,Ennadi Maayavi Nee,VadaChennai (Original Motion Picture Soundtrack),Sid Sriram,23-09-2018,251000,0,65mooourl7zq5yopi6a0jjxp1,2021-02-06T19:13:10Z,"tollywood,telugu pop,tamil pop,kollywood",Divo,0.55,0.246,0,-12.503,0,0.03,0.834,0.00279,0.0977,0.218,119.836,3,https://i.scdn.co/image/ab67616d0000b273b6d37617b6be6b66bf42676a
5cfKBuE5XKtlaNOVjQwA9H,Kadhaippoma (From Oh My Kadavule),Kadhaippoma (From Oh My Kadavule),"Leon James,Sid Sriram",03-01-2020,282208,66,65mooourl7zq5yopi6a0jjxp1,2021-02-06T19:13:13Z,"tamil pop,kollywood,tollywood,telugu pop",Sony Music Entertainment India Pvt. Ltd.,0.575,0.577,7,-6.674,1,0.0432,0.451,3.98E-06,0.264,0.157,90.012,4,https://i.scdn.co/image/ab67616d0000b273b61a7d4c017c37ca46e19f8d
4Va9qUpMta6PavfMwYI8MI,Unnaale Unnaale,Unnale Unnale (Original Motion Picture Soundtrack),"Karthik,Krishh,Harini,Pa. Vijay",31-12-2006,283373,46,65mooourl7zq5yopi6a0jjxp1,2021-02-06T19:13:27Z,"telugu pop,tollywood,tamil pop,kollywood,kannada pop,malayalam pop,tamil dance,mollywood",Saregama,0.783,0.629,10,-9.753,0,0.0422,0.362,2.50E-06,0.0941,0.837,101.058,4,https://i.scdn.co/image/ab67616d0000b27318bd30991b8bdd303df0f44e
4LK8863ScRhhT6hitFfBI5,Aval,Manithan (Original Motion Picture Soundtrack),"Santhosh Narayanan,Pradeep,Priya Hemesh",08-04-2016,266639,66,65mooourl7zq5yopi6a0jjxp1,2021-02-08T18:01:47Z,"tamil pop,kollywood,tamil hip hop,tamil dance,kannada pop,telugu pop,tollywood,sandalwood",Sony Music Entertainment India Pvt. Ltd.,0.324,0.457,2,-8.683,1,0.0336,0.271,2.65E-05,0.433,0.225,99.902,4,https://i.scdn.co/image/ab67616d0000b273803e99ee30bb2d8169a3fa57
2DnfC8ghXPQgn1SKPCCL6S,Mun Andhi,7 Aum Arivu (Original Motion Picture Soundtrack),"Harris Jayaraj,Karthik,Megha",22-09-2011,374760,64,65mooourl7zq5yopi6a0jjxp1,2021-02-08T18:01:50Z,"tamil pop,kollywood,tamil dance,telugu pop,tollywood,kannada pop,malayalam pop,mollywood,sandalwood",Sony Music Entertainment India Pvt. Ltd.,0.747,0.532,4,-8.897,1,0.0365,0.286,0.0016,0.103,0.634,136.962,4,https://i.scdn.co/image/ab67616d0000b273a92381244276bb228861a4b4
0vzEVSSjovxIn85uyrsvV3,Iraiva (From Velaikkaran),Iraiva (From Velaikkaran),"Anirudh Ravichander,Jonita Gandhi",02-11-2017,294715,34,65mooourl7zq5yopi6a0jjxp1,2021-02-08T18:02:42Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,bollywood,hindi pop,desi",Sony Music Entertainment India Pvt. Ltd.,0.571,0.729,10,-5.603,1,0.0481,0.198,0,0.103,0.378,140.062,4,https://i.scdn.co/image/ab67616d0000b273835c085446a6a112c980c5ad
10eHq0shtqQxcBDggf0kxy,Pona Usuru Vanthurichu,Thodari,"Haricharan,Shreya Ghoshal",06-06-2016,273448,0,65mooourl7zq5yopi6a0jjxp1,2021-02-08T18:03:05Z,"mollywood,tamil pop,tollywood,telugu pop,malayalam pop,kollywood,tamil dance,kannada pop,bollywood,hindi pop,desi,marathi pop,sandalwood,bangla pop",Lahari Music,0.575,0.683,0,-3.583,1,0.0347,0.405,0,0.252,0.623,124.931,4,https://i.scdn.co/image/ab67616d0000b2737edf51f9f1911a3347e8a6a8
5PNZX8yqzqqAMPpl3UAoaP,Moongil Thottam,Kadal (Original Motion Picture Soundtrack),"A.R. Rahman,Abhay Jodhpurkar,Harini",14-12-2012,275093,62,65mooourl7zq5yopi6a0jjxp1,2021-02-08T18:03:18Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,telugu pop,tollywood",Sony Music Entertainment India Pvt. Ltd.,0.501,0.371,7,-11.093,1,0.0291,0.891,0.000114,0.101,0.286,129.871,3,https://i.scdn.co/image/ab67616d0000b273aa88b57fe7e5cbe912644688
3Bg94E2bWz2yBp8MjLx9B8,Ammadi Un Azhagu,Vellakkara Durai (Original Motion Picture Soundtrack),"D. Imman,Sathyaprakash",10-12-2014,268573,54,65mooourl7zq5yopi6a0jjxp1,2021-02-08T18:03:33Z,"tamil pop,tamil dance,kollywood,tamil indie",Sony Music Entertainment India Pvt. Ltd.,0.63,0.679,7,-7.133,0,0.032,0.593,1.93E-06,0.0981,0.415,140.035,4,https://i.scdn.co/image/ab67616d0000b273b575e54e8f1f6b90512642e6
1BMtIj5bbGbdTAxlXaseR7,Yellae Lama,7 Aum Arivu (Original Motion Picture Soundtrack),"Harris Jayaraj,Vijay Prakash,Karthik,Shruti Haasan,Pop Shalini",22-09-2011,320426,56,65mooourl7zq5yopi6a0jjxp1,2021-02-08T18:03:53Z,"tamil pop,kollywood,tamil dance,kannada pop,sandalwood,tollywood,telugu pop,malayalam pop,mollywood",Sony Music Entertainment India Pvt. Ltd.,0.804,0.756,9,-6.99,1,0.0499,0.0858,0.000149,0.271,0.62,116.027,4,https://i.scdn.co/image/ab67616d0000b273a92381244276bb228861a4b4
4NQBqInyE7zvjIiP4j1dmy,Sirikkadhey,Remo (Original Motion Picture Soundtrack),"Anirudh Ravichander,Arjun Kanungo,Srinidhi Venkatesh",05-09-2016,245888,62,65mooourl7zq5yopi6a0jjxp1,2021-02-08T18:04:05Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,hindi pop,bollywood",Sony Music Entertainment India Pvt. Ltd.,0.632,0.629,1,-7.392,1,0.0354,0.151,0.00382,0.114,0.456,87.998,4,https://i.scdn.co/image/ab67616d0000b273476dd4ecf104ced7a778eeb8
6Ro16W3cg8dg7um9aRLWAj,Yaar Indha Saalai Oram,Thalaivaa (Original Motion Picture Soundtrack),"G. V. Prakash,Saindhavi",21-06-2013,315493,63,65mooourl7zq5yopi6a0jjxp1,2021-02-08T18:04:25Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,devotional,bhajan",Sony Music Entertainment India Pvt. Ltd.,0.471,0.453,4,-8.354,0,0.0971,0.275,4.02E-05,0.244,0.587,116.013,4,https://i.scdn.co/image/ab67616d0000b2736a567a1c612bb9c3985a5a5f
26drTTC70Sw1QFa2CpivJs,Yaar Intha,Boss n' Baskaran (Original Motion Picture Soundtrack),Haricharan,27-08-2010,304363,53,65mooourl7zq5yopi6a0jjxp1,2021-02-08T18:04:31Z,"mollywood,tamil pop,tollywood,telugu pop,malayalam pop,kollywood,tamil dance,kannada pop",Think Music,0.843,0.447,7,-7.917,0,0.0421,0.0435,0,0.0624,0.591,109.976,4,https://i.scdn.co/image/ab67616d0000b2733df6572025d0f202bc31922e
5Nuv6312XkkZd82AnnSc9g,Pookkalae Sattru Oyivedungal,I (Original Motion Picture Soundtrack),"A.R. Rahman,Haricharan,Madhan Karky,Shreya Ghoshal",18-09-2014,308161,61,65mooourl7zq5yopi6a0jjxp1,2021-02-08T18:05:32Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,mollywood,tollywood,telugu pop,malayalam pop,kannada pop,marathi pop,sandalwood,bangla pop",Sony Music Entertainment India Pvt. Ltd.,0.678,0.776,2,-5.827,1,0.0828,0.446,0,0.127,0.625,85.942,4,https://i.scdn.co/image/ab67616d0000b273809bf7d9ca23a1056904ed3d
3Bh8VEMG1ugQgDHsuxJkat,Mayilrage,Anbe Aaruyire (Original Motion Picture Soundtrack),"Madhusree,Naresh Iyer",28-03-2013,322861,60,65mooourl7zq5yopi6a0jjxp1,2021-02-08T18:05:55Z,"tamil pop,kollywood,tollywood,telugu pop",Five Star Audio,0.732,0.654,8,-7.583,0,0.0396,0.464,5.49E-05,0.123,0.724,122.049,4,https://i.scdn.co/image/ab67616d0000b27391a0c9fbbbc990d4df421513
3ywjIbXWgG5Vjom6zhA2aP,Velicha Poove,Ethir Neechal (Original Motion Picture Soundtrack),"Anirudh Ravichander,Mohit Chauhan,Shreya Ghoshal",15-12-2012,312280,60,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:37:46Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,bollywood,hindi pop,sufi,desi,kannada pop,marathi pop,sandalwood,bangla pop",Sony Music Entertainment India Pvt. Ltd.,0.526,0.701,5,-6.574,0,0.0552,0.444,2.74E-06,0.0883,0.683,79.744,4,https://i.scdn.co/image/ab67616d0000b273a19cdda1305f8a0a0a59b4a0
0xttqqTj7ZAGyVkfOYxQ4F,Nee Paartha Vizhigal - The Touch of Love,3 (Original Motion Picture Soundtrack),"Anirudh Ravichander,Vijay Yesudas,Shweta Mohan",23-12-2011,264506,72,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:37:51Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,malayalam pop,mollywood",Sony Music Entertainment India Pvt. Ltd.,0.665,0.596,9,-6.969,0,0.0278,0.293,3.67E-05,0.247,0.644,110.055,4,https://i.scdn.co/image/ab67616d0000b2730d66934f5370419636c78f18
6H1hnJRQOGQ9djPL3jNu9G,Imaye Imaye,Raja Rani (Original Motion Picture Soundtrack),"G. V. Prakash,Shakthisree Gopalan",23-08-2013,208440,67,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:37:53Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood",Think Music,0.504,0.364,1,-9.277,0,0.03,0.893,7.88E-05,0.0904,0.365,149.819,4,https://i.scdn.co/image/ab67616d0000b27384e60191c6706523261a8bef
5KJSI1MjQeXEBHBYMjgP41,Innum Konjam Naeram,Maryan (Original Motion Picture Soundtrack),"A.R. Rahman,Vijay Prakash,Shweta Mohan",13-05-2013,313533,68,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:37:55Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,kannada pop,sandalwood,tollywood,telugu pop,malayalam pop,mollywood",Sony Music Entertainment India Pvt. Ltd.,0.647,0.389,5,-10.35,1,0.0336,0.509,7.80E-06,0.103,0.436,134.976,3,https://i.scdn.co/image/ab67616d0000b273453744769f58164eb7dd90c8
7FEWG1bL31YAcnxJQvxJJO,Nenjukkule,Kadal (Original Motion Picture Soundtrack),"A.R. Rahman,Shakthisree Gopalan",14-12-2012,290000,62,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:38:07Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance",Sony Music Entertainment India Pvt. Ltd.,0.473,0.4,7,-8.224,1,0.0311,0.699,1.27E-05,0.132,0.259,154.04,3,https://i.scdn.co/image/ab67616d0000b273aa88b57fe7e5cbe912644688
1yAzGEbVdyAO1RG5m1KjWJ,Adiye,Kadal (Original Motion Picture Soundtrack),"A.R. Rahman,Sid Sriram,Maria Roe Vincent,Madhan Karky",14-12-2012,301973,47,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:38:12Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,tollywood,telugu pop",Sony Music Entertainment India Pvt. Ltd.,0.387,0.519,2,-5.684,1,0.079,0.411,0,0.0843,0.166,45.989,4,https://i.scdn.co/image/ab67616d0000b273aa88b57fe7e5cbe912644688
00bHxCcteaAJhU5WiP1mtf,Unakkenna Venum Sollu,Yennai Arindhaal (Original Motion Picture Soundtrack),"Harris Jayaraj,Benny Dayal,Mahathi",04-01-2015,308242,57,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:38:21Z,"tamil pop,kollywood,tamil dance,bollywood,desi,hindi pop",Sony Music Entertainment India Pvt. Ltd.,0.715,0.497,4,-9.914,1,0.0371,0.472,0,0.116,0.396,142.499,3,https://i.scdn.co/image/ab67616d0000b273673ce5ba3c125470e36ecff9
7JEvkDd5QsVH4qZO4Q2gNO,Neeyum Naanum,Wunderboy Anirudh,Anirudh Ravichander and Neeti Mohan,03-03-2016,301950,0,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:38:24Z,,Divo,0.569,0.613,4,-9.959,1,0.043,0.0947,0.00637,0.113,0.301,157.975,4,https://i.scdn.co/image/ab67616d0000b2738f94bd8e3d094fc64ec2bb0c
4vlMdXsRpAIXYggwbNHZSv,Nenjukkul Peidhidum,Vaaranam Aayiram (Original Motion Picture Soundtrack),"Harris Jayaraj,Hariharan,Devan Ekambaram,VV Prassanna",08-10-2008,369333,68,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:38:28Z,"tamil pop,kollywood,tamil dance,bhajan,ghazal,devotional,telugu pop,tollywood",Sony Music Entertainment India Pvt. Ltd.,0.687,0.43,9,-10.31,1,0.0407,0.6,2.49E-06,0.132,0.241,115.01,4,https://i.scdn.co/image/ab67616d0000b273812bfb4e32feb448e527e8b1
20dLgt3WQuNIVvHvUmnar8,Kaathalae Kaathalae - Version 1,96 (Original Motion Picture Soundtrack),"Govind Vasantha,Chinmayi",17-08-2018,193267,57,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:38:31Z,"tamil pop,mollywood,kollywood,malayalam hip hop,malayalam pop,tollywood,telugu pop,marathi pop,bollywood,hindi pop,desi",Think Music,0.198,0.295,4,-11.805,0,0.0379,0.912,0.00916,0.111,0.0593,94.932,4,https://i.scdn.co/image/ab67616d0000b2734773c0170efaf20a22e61121
6wBXSf1chpnyXGOSvANs0a,Thalli Pogathey,Achcham Yenbadhu Madamaiyada (Original Motion Picture Soundtrack),"A.R. Rahman,Sid Sriram,Aaryan Dinesh Kanagaratnam",20-06-2016,268055,0,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:38:46Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,tollywood,telugu pop,tamil hip hop",Divo,0.585,0.749,9,-6.029,0,0.0347,0.106,0,0.0909,0.15,98.234,3,https://i.scdn.co/image/ab67616d0000b273d2c57132f48f437dc2976acc
5b1zcET4JFw1BHh8rsjHq3,Thangamey,Wunderboy Anirudh,Anirudh Ravichander,03-03-2016,262539,0,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:38:53Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop",Divo,0.585,0.901,2,-5.785,1,0.0745,0.479,0,0.248,0.62,99.929,4,https://i.scdn.co/image/ab67616d0000b2738f94bd8e3d094fc64ec2bb0c
24GlSNySJ9tAwkvZPuVb63,Udhungada Sangu,Velai Illa Pattadhaari (Original Motion Picture Soundtrack),Anirudh Ravichander,14-01-2016,209640,0,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:38:56Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop",Divo,0.45,0.803,8,-5.55,1,0.0978,0.219,0,0.0654,0.74,86.085,3,https://i.scdn.co/image/ab67616d0000b273fe210e1ca467bac61136d2c4
2eSrYpnCUjJmbVFR7A3nzZ,Azhagiye (From Kaatru Veliyidai),Rahman Rewind: Romance,"A.R. Rahman,Arjun Chandy,Haricharan,Jonita Gandhi",04-01-2019,224657,43,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:38:58Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,mollywood,tollywood,telugu pop,malayalam pop,kannada pop",Sony Music Entertainment India Pvt. Ltd.,0.681,0.458,9,-10.455,1,0.0408,0.0957,0.114,0.121,0.903,100.009,4,https://i.scdn.co/image/ab67616d0000b27357bb11d8eebff5c3de35ec0d
7lLvUOWs18JJIHitmU9mZ7,What a Karavaad,Velai Illa Pattadhaari,"Dhanush,Anirudh Ravichander",14-02-2014,267942,0,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:38:59Z,"tamil dance,tamil pop,kollywood,tollywood,tamil hip hop,telugu pop",Divo,0.431,0.794,6,-5.78,0,0.428,0.0759,0,0.85,0.448,75.028,4,https://i.scdn.co/image/ab67616d0000b2730ed6c741dcca049207d9b415
3KrKkY581OwameSpuutY6H,Ethir Neechal (From Ethir Neechal),Bromance: Anirudh Ravichander & Sivakarthikeyan,"Anirudh Ravichander,Yo Yo Honey Singh,Hiphop Tamizha",23-03-2018,270720,48,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:39:05Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,bollywood,hindi hip hop,desi,hindi pop,punjabi pop,punjabi hip hop,desi pop,tamil indie",Sony Music Entertainment India Pvt. Ltd.,0.752,0.97,5,-4.167,1,0.0943,0.0556,1.21E-06,0.0999,0.537,119.97,4,https://i.scdn.co/image/ab67616d0000b273d8d94e629559d1ee95e486b7
0Ps7lWZdj1NAuyAVumclyC,Adhaaru Adhaaru,Yennai Arindhaal (Original Motion Picture Soundtrack),"Harris Jayaraj,Vijay Prakash,Gana Bala",04-01-2015,295557,60,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:39:19Z,"tamil pop,kollywood,tamil dance,kannada pop,sandalwood,tollywood,telugu pop,tamil hip hop,tamil indie",Sony Music Entertainment India Pvt. Ltd.,0.694,0.898,5,-6.007,0,0.208,0.169,2.64E-05,0.171,0.701,111.747,3,https://i.scdn.co/image/ab67616d0000b273673ce5ba3c125470e36ecff9
7HWiw6fOuuaiu6Rfycl2MK,Dandanakka,Romeo Juliet (Original Motion Picture Soundtrack),"D. Imman,Anirudh Ravichander",12-03-2015,260129,51,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:39:25Z,"tamil pop,tamil dance,kollywood,tollywood,tamil hip hop,telugu pop",Sony Music Entertainment India Pvt. Ltd.,0.672,0.933,7,-3.927,0,0.263,0.409,1.16E-05,0.802,0.816,154.852,4,https://i.scdn.co/image/ab67616d0000b273a1b7f6c0129ee7bdf0671767
3BiUjo9clGxzlTRFMnE4lR,Jingiliya,Puli (Telugu) [Original Motion Picture Soundtrack],"Devi Sri Prasad,Javed Ali,Pooja AV",20-09-2015,265706,31,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:39:31Z,"telugu pop,tollywood,tamil dance,tamil pop,kollywood,sufi,bollywood,hindi pop,qawwali,desi,desi pop",Sony Music Entertainment India Pvt. Ltd.,0.576,0.914,4,-5.504,0,0.21,0.221,0.000288,0.117,0.756,98.48,3,https://i.scdn.co/image/ab67616d0000b2731e176f7641ac78fceced7683
20WilMrcmaaHChKpcrUrq6,Local Boys (From Ethir Neechal),Mass Level : Anirudh Ravichander,"Anirudh Ravichander,Dhanush,Velmurugan",18-08-2017,274426,50,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:39:34Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop",Sony Music Entertainment India Pvt. Ltd.,0.68,0.86,1,-4.061,1,0.0497,0.0182,0,0.563,0.565,90.015,4,https://i.scdn.co/image/ab67616d0000b2737ca6d1ff2a79107d88bd597b
2qWtVodJgQ6HtLgNuAK8Nb,Adiyae Ivalaey,Romeo Juliet (Original Motion Picture Soundtrack),"D. Imman,Anthony Daasan,Madhan Karky",12-03-2015,287272,49,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:39:44Z,"tamil pop,tamil dance,kollywood,kannada pop,tamil hip hop",Sony Music Entertainment India Pvt. Ltd.,0.726,0.866,7,-4.724,0,0.223,0.472,0,0.273,0.575,132.004,4,https://i.scdn.co/image/ab67616d0000b273a1b7f6c0129ee7bdf0671767
4pYqXPkj0LQmKkNTKfgttd,Lucka Maattikkichi,Vasuvum Saravananum Onna Padichavanga (Original Motion Picture Soundtrack),"D. Imman,Dholak Gana Jagan,Senthil Dass,Palaniammal",29-07-2015,279998,48,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:39:48Z,"tamil pop,tamil dance,kollywood",Sony Music Entertainment India Pvt. Ltd.,0.626,0.883,0,-4.148,0,0.447,0.132,0,0.164,0.75,120.027,4,https://i.scdn.co/image/ab67616d0000b273ddecd1da3d679845555c0fde
7qf8cYdKaIetBCJQs3x1M0,Venaam Machan (From Oru Kal Oru Kannadi ),"20 Biggest Hits : Harris Jayaraj, Vol. 2","Harris Jayaraj,Naresh Iyer,Velmurugan",26-05-2017,314360,48,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:39:56Z,"tamil pop,kollywood,tamil dance,tollywood,telugu pop",Sony Music Entertainment India Pvt. Ltd.,0.829,0.642,0,-6.256,1,0.0719,0.271,0,0.34,0.709,138.007,4,https://i.scdn.co/image/ab67616d0000b273949f4fcf6046f65e8465ba2e
7fec0UcxeHVe6kHIez2GSs,Orasaadha - Madras Gig,Orasaadha (Madras Gig),Vivek - Mervin,12-06-2018,235500,63,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:40:11Z,"tamil pop,tamil dance,kollywood,tamil indie",Sony Music Entertainment India Pvt. Ltd.,0.587,0.776,0,-4.892,1,0.0807,0.141,0,0.109,0.606,159.906,4,https://i.scdn.co/image/ab67616d0000b273e664e88f64af37fa51a00324
41R1Bncj65x9B6zL1z5BCp,Naan Un,24 (Tamil) (Original Motion Picture Soundtrack),"Arijit Singh,Chinmayi",12-04-2016,288360,0,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:40:20Z,"hindi pop,bollywood,desi,bangla pop,tollywood,tamil pop,telugu pop,kollywood,marathi pop",Eros Now Music,0.47,0.521,6,-11.142,0,0.0391,0.579,3.46E-06,0.112,0.328,142.266,3,https://i.scdn.co/image/ab67616d0000b27354a03148d453ee7c88526497
2lOrPIWA114GA1OFEcHc8R,Ei Suzhali,Kodi (Original Motion Picture Soundtrack),"Santhosh Narayanan,Vijaynarain",05-10-2016,217459,63,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:40:23Z,"tamil pop,kollywood,tamil hip hop,tamil dance",Sony Music Entertainment India Pvt. Ltd.,0.797,0.279,0,-8.947,0,0.423,0.781,0.000101,0.326,0.813,180.066,4,https://i.scdn.co/image/ab67616d0000b273d65c528b6cc6b11836b7559c
6Q5Qwg86SsmUhlWlVFc1Le,Po Po Yen,Po Po Yen - Single,"Sid Sriram,A H Kaashif",14-02-2017,246986,54,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:40:25Z,"tollywood,telugu pop,tamil pop,kollywood,tamil indie,tamil hip hop",2019 Ziara Motion Pictures,0.627,0.537,0,-8.588,0,0.0295,0.363,5.55E-05,0.114,0.34,115.011,3,https://i.scdn.co/image/ab67616d0000b27328c0799c85e6a3690f696b57
5TL3UHuEBRMPbAIAOiPJmc,Enkeyoo Partha,Yaaradi Nee Mohini (Original Motion Picture Soundtrack),"Yuvan Shankar Raja,Udit Narayan",17-10-2008,320960,68,65mooourl7zq5yopi6a0jjxp1,2021-02-18T02:40:37Z,"tamil pop,kollywood,tamil dance,tamil hip hop,bollywood,hindi pop,desi",Think Music (India),0.822,0.446,7,-8.899,0,0.0321,0.486,0.00102,0.147,0.654,119.994,4,https://i.scdn.co/image/ab67616d0000b2731d95a687101bd4cd802c83a1
